DATE,GOLD,WHEAT,NIKKEI,COPPER
04/04/2018,1507.79999999999,603.5,18730,3.09949999999999
05/04/2018,1500.29999999999,606.25,19035,3.07949999999999
06/04/2018,1507.99999999999,608.75,19020,3.08799999999999
09/04/2018,1510.39999999999,635.25,19105,3.11949999999999
10/04/2018,1514.39999999999,633.75,19235,3.18599999999999
11/04/2018,1527.19999999999,634.25,19065,3.1695
12/04/2018,1508.59999999999,631,19050,3.111
13/04/2018,1518.89999999999,622.75,19190,3.11949999999999
16/04/2018,1519.39999999999,619.5,19235,3.13999999999999
17/04/2018,1521.09999999999,613.25,19215,3.14949999999999
18/04/2018,1523.19999999999,621.5,19575,3.15949999999999
19/04/2018,1519.59999999999,623.5,19580,3.21949999999999
20/04/2018,1508.89999999999,619.75,19540,3.18449999999999
23/04/2018,1496.49999999999,608.75,19480,3.2095
24/04/2018,1503.79999999999,617,19665,3.1855
25/04/2018,1494.79999999999,629.5,19610,3.1695
26/04/2018,1488.99999999999,625.75,19705,3.1725
27/04/2018,1495.39999999999,625,19885,3.10349999999999
30/04/2018,1487.59999999999,639.25,19885,3.09949999999999
01/05/2018,1475.79999999999,637,19880,3.07849999999999
02/05/2018,1476.19999999999,651.5,19840,3.09349999999999
03/05/2018,1483.79999999999,650.5,19840,3.10949999999999
04/05/2018,1486.09999999999,652,19840,3.1125
07/05/2018,1485.19999999999,647.75,19825,3.10199999999999
08/05/2018,1486.09999999999,640.25,19900,3.099
09/05/2018,1483.39999999999,640.75,19805,3.09099999999999
10/05/2018,1492.19999999999,642,19865,3.08949999999999
11/05/2018,1489.79999999999,627,20095,3.12949999999999
14/05/2018,1484.19999999999,621.5,20225,3.14949999999999
15/05/2018,1462.39999999999,624.75,20185,3.10949999999999
16/05/2018,1460.79999999999,624.25,20105,3.08949999999999
17/05/2018,1461.19999999999,626.5,20205,3.09949999999999
18/05/2018,1462.29999999999,646.5,20295,3.11949999999999
21/05/2018,1463.39999999999,650.25,20375,3.10949999999999
22/05/2018,1461.69999999999,650,20325,3.151
23/05/2018,1464.09999999999,659.25,20085,3.13949999999999
24/05/2018,1475.39999999999,659,19775,3.10949999999999
25/05/2018,1471.29999999999,659,19805,3.1075
28/05/2018,1471.29999999999,659,19805,3.1075
29/05/2018,1469.09999999999,663.75,19665,3.10949999999999
30/05/2018,1471.89999999999,650,19395,3.10249999999999
31/05/2018,1468.49999999999,653,19555,3.10949999999999
01/06/2018,1463.79999999999,652,19585,3.12949999999999
04/06/2018,1464.79999999999,638.25,19875,3.16799999999999
05/06/2018,1466.59999999999,642,19885,3.24099999999999
06/06/2018,1466.59999999999,643.5,20005,3.29149999999999
07/06/2018,1466.59999999999,656.5,20225,3.30949999999999
08/06/2018,1468.69999999999,654,20035,3.31949999999999
11/06/2018,1470.09999999999,652,20205,3.30949999999999
12/06/2018,1464.99999999999,644,20265,3.28949999999999
13/06/2018,1468.59999999999,659.5,20325,3.25949999999999
14/06/2018,1471.99999999999,644,20115,3.2695
15/06/2018,1448.39999999999,629.75,20240,3.1695
18/06/2018,1446.69999999999,621.25,20040,3.15949999999999
19/06/2018,1443.59999999999,602,19600,3.06949999999999
20/06/2018,1436.09999999999,607,19885,3.07099999999999
21/06/2018,1435.49999999999,614.75,20030,3.058
22/06/2018,1437.39999999999,610.75,19880,3.06949999999999
25/06/2018,1433.49999999999,600,19730,3.03949999999999
26/06/2018,1425.89999999999,592.75,19745,3.02399999999999
27/06/2018,1419.79999999999,595,19650,2.9995
28/06/2018,1415.29999999999,592.5,19650,3.006
29/06/2018,1420.19999999999,593.5,19705,2.98949999999999
02/07/2018,1408.49999999999,605,19160,2.97649999999999
03/07/2018,1419.89999999999,593.25,19125,2.95399999999999
04/07/2018,1419.89999999999,593.25,19130,2.93649999999999
05/07/2018,1423.59999999999,610.75,18920,2.8665
06/07/2018,1421.69999999999,610.25,19215,2.8665
09/07/2018,1424.09999999999,616.25,19495,2.9065
10/07/2018,1421.79999999999,601,19610,2.86849999999999
11/07/2018,1407.89999999999,597,19345,2.7765
12/07/2018,1412.79999999999,591.5,19635,2.8145
13/07/2018,1407.19999999999,603,20020,2.81649999999999
16/07/2018,1406.69999999999,600.75,20020,2.79649999999999
17/07/2018,1393.39999999999,604.5,20125,2.81649999999999
18/07/2018,1393.09999999999,601.75,20220,2.79949999999999
19/07/2018,1388.29999999999,610.25,20215,2.75149999999999
20/07/2018,1396.89999999999,623.75,20140,2.79649999999999
23/07/2018,1390.19999999999,622.75,19805,2.7865
24/07/2018,1390.29999999999,622.25,19935,2.83799999999999
25/07/2018,1397.59999999999,625,20020,2.8465
26/07/2018,1387.79999999999,646.25,19985,2.8425
27/07/2018,1387.89999999999,651.5,20105,2.83649999999999
30/07/2018,1386.99999999999,648.75,19935,2.83049999999999
31/07/2018,1389.19999999999,665.5,19925,2.86299999999999
01/08/2018,1381.39999999999,661.25,20200,2.8265
02/08/2018,1372.89999999999,675,19930,2.7865
03/08/2018,1378.49999999999,677.5,19930,2.7865
06/08/2018,1374.39999999999,687.25,19915,2.7765
07/08/2018,1375.09999999999,697.5,20055,2.7865
08/08/2018,1377.99999999999,683.25,20055,2.79649999999999
09/08/2018,1376.89999999999,677.75,20010,2.81649999999999
10/08/2018,1375.99999999999,660.75,19710,2.7765
13/08/2018,1355.99999999999,644.75,19300,2.7765
14/08/2018,1357.89999999999,652.5,19730,2.71849999999999
15/08/2018,1342.29999999999,650,19590,2.5965
16/08/2018,1341.39999999999,649.5,19570,2.65299999999999
17/08/2018,1341.59999999999,671,19670,2.68649999999999
20/08/2018,1351.99999999999,669.25,19570,2.70499999999999
21/08/2018,1357.29999999999,651.5,19630,2.7225
22/08/2018,1360.49999999999,640,19730,2.6965
23/08/2018,1348.99999999999,641,19820,2.66649999999999
24/08/2018,1369.29999999999,631.25,20000,2.74649999999999
27/08/2018,1372.99999999999,623.25,20180,2.74499999999999
28/08/2018,1363.59999999999,614.5,20210,2.759
29/08/2018,1369.89999999999,615.5,20260,2.764
30/08/2018,1362.59999999999,626.5,20280,2.72649999999999
31/08/2018,1363.09999999999,632,20270,2.7175
03/09/2018,1363.09999999999,632,20120,2.707
04/09/2018,1355.79999999999,627.5,20180,2.689
05/09/2018,1358.99999999999,613,19970,2.649
06/09/2018,1361.99999999999,605.75,19890,2.669
07/09/2018,1357.89999999999,603.25,19790,2.6675
10/09/2018,1356.29999999999,603,19770,2.6635
11/09/2018,1358.59999999999,618.75,20050,2.67999999999999
12/09/2018,1367.29999999999,611.75,20015,2.669
13/09/2018,1364.59999999999,598.25,20195,2.729
14/09/2018,1357.99999999999,592.25,20525,2.659
17/09/2018,1362.99999999999,586.5,20525,2.669
18/09/2018,1360.29999999999,587.25,20835,2.6965
19/09/2018,1365.69999999999,594.75,21075,2.8
20/09/2018,1368.39999999999,597,21025,2.779
21/09/2018,1358.39999999999,597.75,21305,2.883
24/09/2018,1361.39999999999,600,21305,2.892
25/09/2018,1361.99999999999,595,21305,2.8525
26/09/2018,1355.19999999999,591,21555,2.869
27/09/2018,1355.19999999999,587.25,21390,2.849
28/09/2018,1352.89999999999,586,21675,2.859
01/10/2018,1349.49999999999,586,21860,2.849
02/10/2018,1352.39999999999,601,21840,2.82899999999999
03/10/2018,1366.39999999999,598,21690,2.8585
04/10/2018,1357.29999999999,602.75,21465,2.879
05/10/2018,1363.69999999999,602.25,21370,2.819
08/10/2018,1357.19999999999,597.75,21370,2.80899999999999
09/10/2018,1351.19999999999,596,21015,2.83299999999999
10/10/2018,1349.99999999999,593.75,21085,2.8565
11/10/2018,1353.39999999999,593.25,20145,2.7865
12/10/2018,1378.99999999999,597.75,20185,2.859
15/10/2018,1382.29999999999,603.75,19745,2.859
16/10/2018,1385.89999999999,604,19995,2.819
17/10/2018,1381.09999999999,600,20440,2.815
18/10/2018,1382.89999999999,595.25,20140,2.799
19/10/2018,1387.59999999999,594.75,20085,2.82899999999999
22/10/2018,1387.19999999999,589.5,20185,2.849
23/10/2018,1383.49999999999,589,19485,2.82099999999999
24/10/2018,1391.39999999999,589.25,19570,2.839
25/10/2018,1396.09999999999,581.75,18815,2.779
26/10/2018,1393.79999999999,592,18800,2.799
29/10/2018,1391.89999999999,591,18650,2.792
30/10/2018,1385.69999999999,581.25,19025,2.77849999999999
31/10/2018,1374.89999999999,580.25,19430,2.719
01/11/2018,1376.29999999999,586.5,19105,2.7085
02/11/2018,1392.29999999999,587,19785,2.869
05/11/2018,1389.59999999999,584.75,19425,2.837
06/11/2018,1388.49999999999,585.5,19745,2.80899999999999
07/11/2018,1386.19999999999,587.5,19665,2.792
08/11/2018,1382.69999999999,582.5,20060,2.787
09/11/2018,1366.99999999999,573.25,19830,2.729
12/11/2018,1364.89999999999,573.25,19810,2.742
13/11/2018,1360.69999999999,581.25,19320,2.739
14/11/2018,1359.59999999999,577,19380,2.729
15/11/2018,1369.49999999999,573.25,19380,2.789
16/11/2018,1379.09999999999,575,19210,2.82899999999999
19/11/2018,1375.69999999999,566.75,19400,2.8215
20/11/2018,1380.79999999999,566.5,19100,2.82899999999999
21/11/2018,1379.29999999999,566.5,19080,2.82899999999999
22/11/2018,1384.89999999999,566.5,19260,2.839
23/11/2018,1380.59999999999,564.25,19260,2.814
26/11/2018,1382.09999999999,566.25,19390,2.80899999999999
27/11/2018,1378.79999999999,560,19560,2.779
28/11/2018,1370.49999999999,565.25,19790,2.7855
29/11/2018,1382.09999999999,561.75,19800,2.82899999999999
30/11/2018,1378.59999999999,575.25,19910,2.88
03/12/2018,1382.19999999999,572.75,20200,2.88
04/12/2018,1393.79999999999,569.75,19630,2.84
05/12/2018,1390.29999999999,568.75,19440,2.79
06/12/2018,1394.69999999999,566.75,19010,2.7785
07/12/2018,1405.79999999999,578,19180,2.76
10/12/2018,1405.59999999999,574.5,18700,2.76
11/12/2018,1402.79999999999,574.5,18680,2.77
12/12/2018,1399.19999999999,575,19200,2.8
13/12/2018,1401.29999999999,577.75,19390,2.798
14/12/2018,1391.49999999999,578.25,18900,2.79
17/12/2018,1391.69999999999,582.25,19060,2.79
18/12/2018,1401.09999999999,580.5,18700,2.77
19/12/2018,1404.49999999999,575,18530,2.71
20/12/2018,1399.59999999999,575.75,17815,2.733
21/12/2018,1412.59999999999,569.75,17690,2.7
24/12/2018,1417.09999999999,569.5,17690,2.7
25/12/2018,1424.99999999999,569.5,16625,2.69
26/12/2018,1427.69999999999,566.5,16990,2.69
27/12/2018,1421.89999999999,567,17635,2.72
28/12/2018,1432.59999999999,566,17605,2.71
31/12/2018,1431.99999999999,568.25,17605,2.73
01/01/2019,1433.99999999999,568.25,17605,2.6775
02/01/2019,1439.49999999999,562.75,17605,2.683
03/01/2019,1441.99999999999,569,17605,2.646
04/01/2019,1437.19999999999,569.75,17100,2.671
07/01/2019,1442.59999999999,566.25,17685,2.68
08/01/2019,1435.29999999999,569.5,17820,2.66
09/01/2019,1432.69999999999,571.75,18040,2.695
10/01/2019,1447.19999999999,567.25,17715,2.69
11/01/2019,1439.29999999999,566.75,17925,2.68
14/01/2019,1442.39999999999,566.75,17925,2.6665
15/01/2019,1441.09999999999,562.5,18115,2.68
16/01/2019,1442.29999999999,562.75,18035,2.694
17/01/2019,1442.59999999999,566.5,17955,2.7065
18/01/2019,1432.99999999999,565.75,18235,2.741
21/01/2019,1431.79999999999,565.75,18310,2.7315
22/01/2019,1428.99999999999,572,18155,2.6985
23/01/2019,1433.89999999999,576.75,18160,2.7
24/01/2019,1431.49999999999,571.25,18165,2.68
25/01/2019,1451.29999999999,571.5,18385,2.758
28/01/2019,1451.79999999999,569.75,18245,2.74
29/01/2019,1455.09999999999,565,18235,2.7285
30/01/2019,1464.59999999999,569,18220,2.75
31/01/2019,1467.99999999999,565.75,18355,2.8025
01/02/2019,1466.59999999999,565.5,18335,2.8
04/02/2019,1461.49999999999,565.25,18450,2.79
05/02/2019,1463.59999999999,565,18440,2.841
06/02/2019,1462.09999999999,565.25,18470,2.85
07/02/2019,1452.79999999999,560,18360,2.858
08/02/2019,1461.89999999999,559,17930,2.8405
11/02/2019,1459.59999999999,559,17930,2.8145
12/02/2019,1457.89999999999,561.25,18520,2.8185
13/02/2019,1461.39999999999,561.5,18800,2.81
14/02/2019,1455.49999999999,562.5,18830,2.82
15/02/2019,1468.39999999999,548.5,18540,2.85
18/02/2019,1471.29999999999,548.5,18940,2.86
19/02/2019,1471.29999999999,550,18940,2.8635
20/02/2019,1489.49999999999,539.75,19060,2.91
21/02/2019,1485.79999999999,534.5,19080,2.938
22/02/2019,1474.59999999999,533,19040,2.978
25/02/2019,1478.29999999999,532.75,19190,2.99
26/02/2019,1475.09999999999,518,19120,2.9735
27/02/2019,1473.89999999999,516.25,19200,2.97
28/02/2019,1464.79999999999,517.25,19030,2.98
01/03/2019,1441.79999999999,508.25,19260,2.9905
04/03/2019,1439.19999999999,508.5,19460,2.9705
05/03/2019,1433.69999999999,503,19390,2.973
06/03/2019,1433.59999999999,496.75,19230,2.961
07/03/2019,1429.89999999999,497.25,19060,2.95
08/03/2019,1442.69999999999,489,18600,2.9305
11/03/2019,1442.29999999999,489.25,18745,2.937
12/03/2019,1441.09999999999,478.75,19155,2.964
13/03/2019,1448.89999999999,497.75,18870,2.9605
14/03/2019,1447.99999999999,498.25,18945,2.9505
15/03/2019,1446.39999999999,504.75,19080,2.9405
18/03/2019,1443.29999999999,504.75,19230,2.9605
19/03/2019,1451.69999999999,503.25,19195,2.961
20/03/2019,1448.89999999999,503,19255,2.9605
21/03/2019,1462.69999999999,507.5,19255,2.9455
22/03/2019,1457.79999999999,511.5,19150,2.8905
25/03/2019,1460.59999999999,511.25,18555,2.8965
26/03/2019,1463.19999999999,517.75,18980,2.8905
27/03/2019,1459.19999999999,514.75,19205,2.901
28/03/2019,1454.59999999999,508.25,18870,2.9005
29/03/2019,1435.69999999999,501.25,19020,3.0105
01/04/2019,1436.19999999999,500.5,19275,2.967
02/04/2019,1429.09999999999,507,19295,2.9575
03/04/2019,1435.59999999999,507.5,19540,2.9645
04/04/2019,1434.79999999999,513.25,19530,2.9765
05/04/2019,1434.59999999999,506.25,19625,2.9305
08/04/2019,1438.49999999999,505.75,19590,2.9475
09/04/2019,1441.89999999999,506.25,19570,2.9845
10/04/2019,1444.39999999999,504.75,19515,2.9705
11/04/2019,1449.29999999999,505,19505,2.9505
12/04/2019,1432.99999999999,508.5,19695,2.9795
15/04/2019,1429.99999999999,505.75,20010,2.978
16/04/2019,1425.59999999999,493.25,20055,2.969
17/04/2019,1417.89999999999,493.25,20100,2.9805
18/04/2019,1412.29999999999,489.5,19925,2.9925
19/04/2019,1416.09999999999,486.75,19925,2.9605
22/04/2019,1419.09999999999,485.75,20065,2.9505
23/04/2019,1414.49999999999,485.25,20080,2.9405
24/04/2019,1410.19999999999,478.75,19995,2.9305
25/04/2019,1414.89999999999,480.25,20170,2.9405
26/04/2019,1426.39999999999,487.5,20085,2.926
29/04/2019,1425.29999999999,486.25,20085,2.917
30/04/2019,1423.99999999999,474.5,20085,2.9255
01/05/2019,1419.69999999999,473.25,20085,2.9305
02/05/2019,1413.29999999999,478.75,20085,2.8305
03/05/2019,1423.59999999999,474.25,20085,2.793
06/05/2019,1421.79999999999,473.25,20085,2.813
07/05/2019,1421.89999999999,476.25,19775,2.8615
08/05/2019,1426.29999999999,482.5,19405,2.8355
09/05/2019,1420.99999999999,475.25,19240,2.7985
10/05/2019,1426.19999999999,462.75,19170,2.7945
13/05/2019,1422.49999999999,463,19030,2.7705
14/05/2019,1437.89999999999,479.25,18890,2.7505
15/05/2019,1433.49999999999,490.25,19020,2.7705
16/05/2019,1435.59999999999,491.25,18910,2.7705
17/05/2019,1416.79999999999,507.25,19130,2.7745
20/05/2019,1414.09999999999,508,19170,2.7665
21/05/2019,1413.39999999999,522.25,19110,2.7605
22/05/2019,1411.39999999999,516.75,19140,2.739
23/05/2019,1410.69999999999,510,18960,2.696
24/05/2019,1422.89999999999,506.75,18960,2.7305
27/05/2019,1424.59999999999,537.5,19060,2.74
28/05/2019,1420.19999999999,538.25,19090,2.7305
29/05/2019,1418.39999999999,554,18810,2.7105
30/05/2019,1414.39999999999,527,18790,2.6955
31/05/2019,1444.79999999999,546,18400,2.6545
03/06/2019,1450.29999999999,546,18220,2.6725
04/06/2019,1460.79999999999,561,18220,2.6805
05/06/2019,1463.59999999999,542.25,18590,2.701
06/06/2019,1467.99999999999,532,18600,2.6605
07/06/2019,1470.99999999999,533.25,18780,2.673
10/06/2019,1464.59999999999,532.75,19010,2.671
11/06/2019,1464.89999999999,537,19080,2.71
12/06/2019,1468.49999999999,548.75,18990,2.691
13/06/2019,1471.59999999999,562.25,18855,2.6705
14/06/2019,1478.19999999999,574.25,18965,2.6605
17/06/2019,1476.89999999999,575.75,19005,2.67
18/06/2019,1478.39999999999,563.25,18840,2.681
19/06/2019,1482.79999999999,560.25,19195,2.7305
20/06/2019,1515.39999999999,550,19335,2.7405
21/06/2019,1540.59999999999,556.25,19125,2.7335
24/06/2019,1538.59999999999,558,19165,2.7345
25/06/2019,1568.49999999999,568.5,19015,2.738
26/06/2019,1544.09999999999,565.25,18985,2.7555
27/06/2019,1541.79999999999,575.5,19190,2.7515
28/06/2019,1528.69999999999,553.25,19180,2.7605
01/07/2019,1526.29999999999,552.75,19700,2.771
02/07/2019,1527.49999999999,542.5,19665,2.7005
03/07/2019,1563.29999999999,531.75,19530,2.6705
04/07/2019,1554.49999999999,531.75,19605,2.6905
05/07/2019,1532.09999999999,544.25,19645,2.6885
08/07/2019,1535.29999999999,543.5,19470,2.6815
09/07/2019,1530.09999999999,535.25,19445,2.6705
10/07/2019,1527.09999999999,528.5,19440,2.6605
11/07/2019,1558.19999999999,530.5,19555,2.7085
12/07/2019,1551.59999999999,557,19575,2.7105
15/07/2019,1544.99999999999,557.25,19575,2.73
16/07/2019,1549.19999999999,536.75,19440,2.729
17/07/2019,1539.09999999999,532.25,19360,2.721
18/07/2019,1555.99999999999,533.25,18955,2.7255
19/07/2019,1560.49999999999,525.25,19315,2.765
22/07/2019,1560.89999999999,525,19305,2.7715
23/07/2019,1549.79999999999,518.75,19550,2.7405
24/07/2019,1551.99999999999,516.75,19610,2.7305
25/07/2019,1554.69999999999,519.25,19700,2.7305
26/07/2019,1552.79999999999,525.25,19545,2.7105
29/07/2019,1552.19999999999,525.5,19515,2.7005
30/07/2019,1557.59999999999,520.75,19600,2.7305
31/07/2019,1562.09999999999,522,19495,2.7005
01/08/2019,1541.29999999999,509.75,19445,2.679
02/08/2019,1572.49999999999,501,18960,2.593
05/08/2019,1583.49999999999,500.5,18540,2.5745
06/08/2019,1594.39999999999,512,18480,2.5775
07/08/2019,1615.59999999999,507.25,18415,2.5735
08/08/2019,1632.59999999999,507,18515,2.6105
09/08/2019,1627.69999999999,515.75,18605,2.615
12/08/2019,1627.29999999999,515.75,18605,2.612
13/08/2019,1646.59999999999,494.75,18305,2.6005
14/08/2019,1628.69999999999,498,18535,2.6305
15/08/2019,1650.39999999999,497.5,18335,2.6205
16/08/2019,1641.69999999999,490.75,18345,2.6205
19/08/2019,1639.39999999999,489.5,18535,2.6205
20/08/2019,1626.19999999999,490.25,18615,2.621
21/08/2019,1631.79999999999,484,18525,2.6005
22/08/2019,1629.19999999999,485.5,18575,2.5805
23/08/2019,1677.39999999999,492.75,18675,2.519
26/08/2019,1672.89999999999,493.5,18255,2.5285
27/08/2019,1658.09999999999,490,18375,2.558
28/08/2019,1664.79999999999,493,18435,2.5705
29/08/2019,1671.49999999999,493.75,18415,2.5705
30/08/2019,1659.49999999999,485.75,18645,2.565
02/09/2019,1653.69999999999,477.25,18545,2.5705
03/09/2019,1653.49999999999,477,18615,2.5405
04/09/2019,1671.99999999999,473.75,18655,2.5705
05/09/2019,1673.19999999999,480,19025,2.6005
06/09/2019,1632.39999999999,481.25,19155,2.641
09/09/2019,1636.39999999999,481,19285,2.6345
10/09/2019,1616.59999999999,494,19305,2.6475
11/09/2019,1619.09999999999,497.25,19510,2.6465
12/09/2019,1622.39999999999,498.25,19750,2.6605
13/09/2019,1628.79999999999,499.5,19925,2.7005
16/09/2019,1631.19999999999,506.25,19925,2.6805
17/09/2019,1628.49999999999,502.25,19935,2.64149999999999
18/09/2019,1629.49999999999,506.75,19925,2.6405
19/09/2019,1621.39999999999,503.25,19995,2.6205
20/09/2019,1639.19999999999,502.5,20035,2.6095
23/09/2019,1641.89999999999,501.25,20035,2.6005
24/09/2019,1656.89999999999,499,20060,2.6205
25/09/2019,1629.09999999999,498,19930,2.614
26/09/2019,1635.49999999999,503,19970,2.6105
27/09/2019,1622.49999999999,506.75,19940,2.6105
30/09/2019,1617.99999999999,512.5,19865,2.6205
01/10/2019,1586.29999999999,515.5,20090,2.5605
02/10/2019,1601.89999999999,514,19845,2.5945
03/10/2019,1621.89999999999,508.25,19395,2.5905
04/10/2019,1629.49999999999,511,19465,2.569
07/10/2019,1628.69999999999,510.75,19495,2.5735
08/10/2019,1613.89999999999,520.25,19740,2.6085
09/10/2019,1630.19999999999,519.75,19555,2.5845
10/10/2019,1629.39999999999,519,19645,2.6005
11/10/2019,1606.29999999999,523.25,19940,2.6405
14/10/2019,1609.69999999999,522.25,19940,2.6305
15/10/2019,1613.19999999999,522.25,20330,2.6305
16/10/2019,1605.09999999999,527,20620,2.6105
17/10/2019,1611.69999999999,534.25,20600,2.6005
18/10/2019,1612.69999999999,538.75,20600,2.6505
21/10/2019,1613.49999999999,539,20710,2.6405
22/10/2019,1605.89999999999,533.75,20710,2.654
23/10/2019,1610.19999999999,535.75,20785,2.6305
24/10/2019,1613.39999999999,536.5,20920,2.6705
25/10/2019,1623.59999999999,531.5,20905,2.6905
28/10/2019,1626.09999999999,530,20990,2.6905
29/10/2019,1611.59999999999,529,21110,2.689
30/10/2019,1607.69999999999,528,20970,2.6905
31/10/2019,1618.19999999999,524,21085,2.6955
01/11/2019,1632.89999999999,529.75,20990,2.6705
04/11/2019,1632.19999999999,526.25,20990,2.6725
05/11/2019,1624.49999999999,529.75,21465,2.6875
06/11/2019,1604.99999999999,530.75,21440,2.7065
07/11/2019,1610.79999999999,527.5,21515,2.6805
08/11/2019,1579.69999999999,526.75,21535,2.69999999999999
11/11/2019,1582.29999999999,523.25,21455,2.6805
12/11/2019,1569.59999999999,529.75,21705,2.6905
13/11/2019,1580.19999999999,524.75,21455,2.6605
14/11/2019,1583.79999999999,521.5,21275,2.6555
15/11/2019,1587.39999999999,516.25,21495,2.648
18/11/2019,1583.19999999999,519.5,21555,2.6525
19/11/2019,1589.99999999999,522.5,21445,2.6345
20/11/2019,1593.19999999999,523,21295,2.6505
21/11/2019,1588.59999999999,518.75,21205,2.6505
22/11/2019,1578.09999999999,519.25,21285,2.6605
25/11/2019,1576.29999999999,534,21485,2.6605
26/11/2019,1574.69999999999,534.25,21535,2.6505
27/11/2019,1577.39999999999,532,21635,2.6805
28/11/2019,1572.69999999999,532,21565,2.678
29/11/2019,1578.69999999999,538,21445,2.653
02/12/2019,1576.89999999999,538,21715,2.6605
03/12/2019,1577.29999999999,530.25,21485,2.6365
04/12/2019,1597.69999999999,533.25,21255,2.671
05/12/2019,1593.29999999999,533.5,21465,2.67
06/12/2019,1575.19999999999,530.25,21575,2.75
09/12/2019,1575.79999999999,529.25,21595,2.75
10/12/2019,1577.09999999999,530,21605,2.77399999999999
11/12/2019,1578.39999999999,529.25,21560,2.78999999999999
12/12/2019,1588.29999999999,536.25,21635,2.8
13/12/2019,1589.09999999999,540.25,22200,2.8
16/12/2019,1591.89999999999,540.25,22160,2.80999999999999
17/12/2019,1592.29999999999,545.5,22245,2.82
18/12/2019,1592.09999999999,551.25,22055,2.80999999999999
19/12/2019,1591.09999999999,549.75,22065,2.82
20/12/2019,1592.79999999999,545.25,21965,2.82
23/12/2019,1597.79999999999,545,21985,2.81949999999999
24/12/2019,1604.39999999999,545.75,21990,2.835
25/12/2019,1614.69999999999,545.75,21955,2.84999999999999
26/12/2019,1618.09999999999,551,22065,2.86
27/12/2019,1627.69999999999,557.75,22080,2.84
30/12/2019,1627.39999999999,557,21870,2.84999999999999
31/12/2019,1637.19999999999,557.5,21870,2.82
01/01/2020,1631.69999999999,557.5,21870,2.815
02/01/2020,1634.19999999999,563.25,21870,2.8345
03/01/2020,1682.29999999999,558.5,21870,2.7825
06/01/2020,1687.39999999999,557.75,21350,2.78999999999999
07/01/2020,1677.29999999999,553.75,21715,2.811
08/01/2020,1705.39999999999,558.5,21385,2.80999999999999
09/01/2020,1655.79999999999,560.75,21945,2.82
10/01/2020,1670.79999999999,565.5,22050,2.82449999999999
13/01/2020,1666.69999999999,562.5,22050,2.83299999999999
14/01/2020,1650.99999999999,562.25,22255,2.865
15/01/2020,1661.99999999999,568.25,22150,2.8585
16/01/2020,1663.69999999999,567.25,22190,2.86449999999999
17/01/2020,1667.79999999999,565.75,22290,2.86
20/01/2020,1672.09999999999,569.25,22330,2.86999999999999
21/01/2020,1676.29999999999,567,22105,2.8145
22/01/2020,1662.79999999999,577.75,22260,2.8125
23/01/2020,1667.59999999999,570.75,22005,2.76999999999999
24/01/2020,1692.79999999999,560.5,22055,2.65349999999999
27/01/2020,1689.09999999999,562.5,21555,2.65449999999999
28/01/2020,1688.79999999999,568.5,21400,2.61049999999999
29/01/2020,1676.89999999999,566.5,21620,2.6075
30/01/2020,1688.59999999999,555,21230,2.53999999999999
31/01/2020,1698.29999999999,545.5,21385,2.5195
03/02/2020,1688.19999999999,545.25,21150,2.55999999999999
04/02/2020,1679.79999999999,553,21345,2.57
05/02/2020,1667.79999999999,556.75,21625,2.57999999999999
06/02/2020,1665.49999999999,556.25,22195,2.61999999999999
07/02/2020,1682.69999999999,552,22095,2.562
10/02/2020,1678.09999999999,551,21895,2.58399999999999
11/02/2020,1674.89999999999,550.75,21895,2.59849999999999
12/02/2020,1673.79999999999,546.75,22125,2.597
13/02/2020,1680.99999999999,547.5,22045,2.603
14/02/2020,1690.39999999999,542,21885,2.6165
17/02/2020,1689.29999999999,549,21795,2.638
18/02/2020,1692.49999999999,548.75,21455,2.628
19/02/2020,1710.99999999999,557.75,21625,2.63
20/02/2020,1713.79999999999,558,21765,2.61999999999999
21/02/2020,1772.59999999999,544.25,21545,2.581
24/02/2020,1772.99999999999,543.75,21545,2.59
25/02/2020,1743.49999999999,538.5,20925,2.59999999999999
26/02/2020,1751.49999999999,532.5,20585,2.57999999999999
27/02/2020,1754.29999999999,530.5,20105,2.57999999999999
28/02/2020,1690.49999999999,525.5,19335,2.541
02/03/2020,1707.59999999999,525,19425,2.63
03/03/2020,1700.19999999999,524,19235,2.63699999999999
04/03/2020,1747.59999999999,522.25,19385,2.63999999999999
05/03/2020,1746.69999999999,517.75,19625,2.61999999999999
06/03/2020,1803.39999999999,509.25,18965,2.52
09/03/2020,1768.19999999999,510.25,17665,2.53749999999999
10/03/2020,1756.19999999999,521.75,18065,2.59199999999999
11/03/2020,1766.09999999999,521,17590,2.57
12/03/2020,1737.99999999999,507.5,16625,2.525
13/03/2020,1650.19999999999,504.25,15245,2.49
16/03/2020,1644.89999999999,504.5,15275,2.4455
17/03/2020,1597.49999999999,498.75,15125,2.36749999999999
18/03/2020,1623.59999999999,496.75,14945,2.26
19/03/2020,1576.89999999999,508.5,14975,2.238
20/03/2020,1595.29999999999,530.75,14975,2.13
23/03/2020,1601.99999999999,532,15335,2.11999999999999
24/03/2020,1689.69999999999,541.25,16680,2.19
25/03/2020,1771.19999999999,545.75,17685,2.26
26/03/2020,1727.69999999999,550,16805,2.233
27/03/2020,1755.99999999999,551,17550,2.21
30/03/2020,1740.59999999999,552.25,17270,2.21
31/03/2020,1732.79999999999,551.5,17340,2.27
01/04/2020,1695.19999999999,557.5,16285,2.2235
