Dates,BTC1 Curncy,BTC1 Curncy,DCR1 Curncy,DCR1 Curncy,BGCI Index,BGCI Index,XBT Curncy,XBT Curncy,XET Curncy,XET Curncy,XBI Curncy,XBI Curncy,XRP Curncy,XRP Curncy,XAD Curncy,XAD Curncy,XSO Curncy,XSO Curncy,XDG Curncy,XDG Curncy,SPXT Index,SPXT Index,XNDX Index,XNDX Index,GC1 Comdty,GC1 Comdty
,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume
2022-09-30,19360,12261,1317,6021,989.17,#N/A N/A,19425.13,#N/A N/A,1331.725,#N/A N/A,281.7735,#N/A N/A,0.4827,#N/A N/A,#N/A N/A,#N/A N/A,33.24,#N/A N/A,0.0603,#N/A N/A,7603.14,983136358,13000.4,332722657,1692.8,548
2022-09-29,19305,8360,1311,2992,985.47,#N/A N/A,19508.14,#N/A N/A,1338.012,#N/A N/A,283.209,#N/A N/A,0.4768,#N/A N/A,#N/A N/A,#N/A N/A,34.03,#N/A N/A,0.0605,#N/A N/A,7719.09,697035050,13229.76,286409432,1688.9,6028
2022-09-28,19455,8359,1314,4175,989.33,#N/A N/A,19567.79,#N/A N/A,1350.46,#N/A N/A,282.912,#N/A N/A,0.44,#N/A N/A,#N/A N/A,#N/A N/A,33.5048,#N/A N/A,0.061,#N/A N/A,7884.55,732847345,13618.58,286454595,1690.7,18311
2022-09-27,18945,8672,1305,1937,975.2,#N/A N/A,19072.71,#N/A N/A,1324.75,#N/A N/A,272.1875,#N/A N/A,0.4454,#N/A N/A,#N/A N/A,#N/A N/A,32.63,#N/A N/A,0.0604,#N/A N/A,7731.99,679015206,13355.45,251222103,1656.9,15909
2022-09-26,19060,5145,1307.5,1330,984.02,#N/A N/A,19113.38,#N/A N/A,1324.865,#N/A N/A,274.7771,#N/A N/A,0.4721,#N/A N/A,#N/A N/A,#N/A N/A,33.385,#N/A N/A,0.0609,#N/A N/A,7747.93,704873378,13334.55,258971747,1654,14956
2022-09-23,18610,1795,1273.5,778,960.83,#N/A N/A,18852.06,#N/A N/A,1300.95,#N/A N/A,270.11,#N/A N/A,0.4935,#N/A N/A,#N/A N/A,#N/A N/A,31.7638,#N/A N/A,0.0629,#N/A N/A,7828.87,730013187,13402.25,275407574,1675.7,17006
2022-09-22,19185,638,1304.5,336,984.52,#N/A N/A,19247.72,#N/A N/A,1324.424,#N/A N/A,274.3785,#N/A N/A,0.4803,#N/A N/A,#N/A N/A,#N/A N/A,32.301,#N/A N/A,#N/A N/A,#N/A N/A,7965.96,638070812,13627.85,254674423,1701.8,6416
2022-09-21,18880,1068,1302,296,970.84,#N/A N/A,18926.45,#N/A N/A,1314.568,#N/A N/A,268.443,#N/A N/A,0.4073,#N/A N/A,#N/A N/A,#N/A N/A,31.5349,#N/A N/A,#N/A N/A,#N/A N/A,8033.29,651302741,13789.16,263873941,1696.2,10102
2022-09-20,18870,435,1331,265,974.65,#N/A N/A,18974.31,#N/A N/A,1343.255,#N/A N/A,267.7004,#N/A N/A,0.4047,#N/A N/A,#N/A N/A,#N/A N/A,31.693,#N/A N/A,#N/A N/A,#N/A N/A,8172.64,606929201,14040.24,224088661,1691.4,7072
2022-09-19,19415,443,1342,216,994.43,#N/A N/A,19522.21,#N/A N/A,1357.455,#N/A N/A,268.571,#N/A N/A,0.3814,#N/A N/A,#N/A N/A,#N/A N/A,32.7247,#N/A N/A,#N/A N/A,#N/A N/A,8265.73,609422581,14160.76,231633999,1698,6292
2022-09-16,19505,514,1410.5,137,1021.56,#N/A N/A,19751.07,#N/A N/A,1437.765,#N/A N/A,274.18,#N/A N/A,0.3454,#N/A N/A,#N/A N/A,#N/A N/A,32.285,#N/A N/A,#N/A N/A,#N/A N/A,8209.35,2094243147,14051.89,728688494,1703.2,10864
2022-09-15,19670,417,1480,307,1047.74,#N/A N/A,19852.49,#N/A N/A,1504,#N/A N/A,271.51,#N/A N/A,0.3303,#N/A N/A,#N/A N/A,#N/A N/A,33.648,#N/A N/A,#N/A N/A,#N/A N/A,8268.6,687378056,14130.21,282556119,1697.2,12319
2022-09-14,19875,589,1564.5,438,1077.63,#N/A N/A,19946.38,#N/A N/A,1602.963,#N/A N/A,278.005,#N/A N/A,0.3425,#N/A N/A,#N/A N/A,#N/A N/A,33.3804,#N/A N/A,#N/A N/A,#N/A N/A,8362.4,691169482,14375.34,273411200,1728.6,7075
2022-09-13,20195,910,1570,321,1086.12,#N/A N/A,20240.4,#N/A N/A,1608.113,#N/A N/A,279.285,#N/A N/A,0.3373,#N/A N/A,#N/A N/A,#N/A N/A,33.992,#N/A N/A,#N/A N/A,#N/A N/A,8331.9,773233070,14254.1,362058865,1737.5,11551
2022-09-12,22400,383,1694.5,213,1182.99,#N/A N/A,22409.58,#N/A N/A,1724.383,#N/A N/A,293.49,#N/A N/A,0.3579,#N/A N/A,#N/A N/A,#N/A N/A,37.78,#N/A N/A,#N/A N/A,#N/A N/A,8708.17,578184458,15090.16,226164764,1761.2,5713
2022-09-09,21270,810,1692.5,135,1149.32,#N/A N/A,21300.3,#N/A N/A,1721.5,#N/A N/A,291.044,#N/A N/A,0.3519,#N/A N/A,#N/A N/A,#N/A N/A,34.81,#N/A N/A,#N/A N/A,#N/A N/A,8616.98,575854427,14910.79,228664681,1749.2,8167
2022-09-08,19200,413,1617,52,1077.61,#N/A N/A,19379.74,#N/A N/A,1645.198,#N/A N/A,280.8081,#N/A N/A,0.3415,#N/A N/A,#N/A N/A,#N/A N/A,33.5697,#N/A N/A,#N/A N/A,#N/A N/A,8486.63,623635825,14594.42,231280748,1741,5085
2022-09-07,18870,386,1536,131,1045.45,#N/A N/A,19387.15,#N/A N/A,1639.65,#N/A N/A,277.0725,#N/A N/A,0.3355,#N/A N/A,#N/A N/A,#N/A N/A,32.682,#N/A N/A,#N/A N/A,#N/A N/A,8429.87,618640703,14520.65,237503706,1748.6,7514
2022-09-06,18595,914,1536,232,1036.93,#N/A N/A,18978.5,#N/A N/A,1580.79,#N/A N/A,265.266,#N/A N/A,0.3245,#N/A N/A,#N/A N/A,#N/A N/A,31.1886,#N/A N/A,#N/A N/A,#N/A N/A,8277.81,647281913,14226.71,244669936,1733.8,7571
2022-09-05,19720,1091,1520.5,178,1056.53,#N/A N/A,19742.13,#N/A N/A,1597.802,#N/A N/A,275.279,#N/A N/A,0.331,#N/A N/A,#N/A N/A,#N/A N/A,31.96,#N/A N/A,#N/A N/A,#N/A N/A,8311.42,580546167,14329.87,249210494,1743.4,8548
2022-09-02,19720,1091,1520.5,178,1056.53,#N/A N/A,19969.21,#N/A N/A,1568.83,#N/A N/A,274.6,#N/A N/A,0.3302,#N/A N/A,#N/A N/A,#N/A N/A,31.1425,#N/A N/A,#N/A N/A,#N/A N/A,8311.42,580546167,14329.87,249210494,1743.4,8548
2022-09-01,19645,437,1532.5,106,1053.33,#N/A N/A,20071.34,#N/A N/A,1580.387,#N/A N/A,277.2979,#N/A N/A,0.3322,#N/A N/A,#N/A N/A,#N/A N/A,31.4102,#N/A N/A,#N/A N/A,#N/A N/A,8400.96,638301086,14538.4,277637052,1730,11251
2022-08-31,20030,7256,1543,5471,1065.93,#N/A N/A,20196.67,#N/A N/A,1570.75,#N/A N/A,282.8855,#N/A N/A,0.3308,#N/A N/A,#N/A N/A,#N/A N/A,32.19,#N/A N/A,#N/A N/A,#N/A N/A,8374.42,861114671,14533.29,316011792,1747.3,2133
2022-08-30,19735,7230,1511,6788,1048.05,#N/A N/A,19975.94,#N/A N/A,1558.1,#N/A N/A,283.25,#N/A N/A,0.3283,#N/A N/A,#N/A N/A,#N/A N/A,31.768,#N/A N/A,#N/A N/A,#N/A N/A,8438.69,554484400,14615.65,232557812,1757.7,385
2022-08-29,19930,7992,1498,5512,1047.17,#N/A N/A,20177.32,#N/A N/A,1546.15,#N/A N/A,282.323,#N/A N/A,0.3329,#N/A N/A,#N/A N/A,#N/A N/A,31.9361,#N/A N/A,#N/A N/A,#N/A N/A,8532.1,504890270,14783,219897818,1771.2,950
2022-08-26,20385,13737,1520,8725,1069.12,#N/A N/A,20650.41,#N/A N/A,1556.605,#N/A N/A,285.8343,#N/A N/A,0.341,#N/A N/A,#N/A N/A,#N/A N/A,32.9618,#N/A N/A,#N/A N/A,#N/A N/A,8588.95,632873060,14925.58,308840344,1771,1051
2022-08-25,21460,8515,1680,1971,1143.09,#N/A N/A,21647.93,#N/A N/A,1708.353,#N/A N/A,303.044,#N/A N/A,0.3511,#N/A N/A,#N/A N/A,#N/A N/A,35.93,#N/A N/A,#N/A N/A,#N/A N/A,8888.13,495806120,15563.11,209124201,1792.3,731
2022-08-24,21615,7449,1652,1698,1141.39,#N/A N/A,21692.74,#N/A N/A,1683.483,#N/A N/A,299.5776,#N/A N/A,0.3505,#N/A N/A,#N/A N/A,#N/A N/A,35.9613,#N/A N/A,#N/A N/A,#N/A N/A,8764.42,465969529,15295.22,179554098,1782.3,974
2022-08-23,21465,4382,1630,1167,1126.49,#N/A N/A,21477.74,#N/A N/A,1647.318,#N/A N/A,297.8595,#N/A N/A,0.3454,#N/A N/A,#N/A N/A,#N/A N/A,35.43,#N/A N/A,#N/A N/A,#N/A N/A,8738.76,454368791,15252.09,179495937,1781.8,1570
2022-08-22,20955,3505,1536,709,1083.34,#N/A N/A,21124.4,#N/A N/A,1579.2,#N/A N/A,297.937,#N/A N/A,0.3384,#N/A N/A,#N/A N/A,#N/A N/A,34.7025,#N/A N/A,#N/A N/A,#N/A N/A,8758.24,536127321,15262.45,222700674,1768.9,679
2022-08-19,21220,1901,1665.5,375,1138.95,#N/A N/A,21274.36,#N/A N/A,1686.855,#N/A N/A,284.1773,#N/A N/A,0.3415,#N/A N/A,#N/A N/A,#N/A N/A,36.805,#N/A N/A,#N/A N/A,#N/A N/A,8948.82,646495291,15679.65,248936698,1782.9,617
2022-08-18,23325,470,1838,212,1254.78,#N/A N/A,23416.76,#N/A N/A,1877.377,#N/A N/A,304.3822,#N/A N/A,0.3793,#N/A N/A,#N/A N/A,#N/A N/A,41.07,#N/A N/A,#N/A N/A,#N/A N/A,9065.49,461194130,15991.15,189823449,1791,706
2022-08-17,23235,888,1806.5,203,1248.21,#N/A N/A,23407.4,#N/A N/A,1851.25,#N/A N/A,309.6959,#N/A N/A,0.3823,#N/A N/A,#N/A N/A,#N/A N/A,40.853,#N/A N/A,#N/A N/A,#N/A N/A,9043.59,497636886,15948.63,197425054,1796.4,618
2022-08-16,23945,401,1847,126,1285.44,#N/A N/A,23984.02,#N/A N/A,1884.703,#N/A N/A,317.2263,#N/A N/A,0.3766,#N/A N/A,#N/A N/A,#N/A N/A,43.41,#N/A N/A,#N/A N/A,#N/A N/A,9107.87,482206193,16138.1,180442361,1809.4,427
2022-08-15,24000,749,1853.5,230,1292.13,#N/A N/A,24074.01,#N/A N/A,1904.373,#N/A N/A,318.301,#N/A N/A,0.3741,#N/A N/A,#N/A N/A,#N/A N/A,43.9375,#N/A N/A,#N/A N/A,#N/A N/A,9090.36,458693998,16175.79,166416049,1817.8,656
2022-08-12,24245,444,1891.5,634,1309.57,#N/A N/A,24240.76,#N/A N/A,1933.1,#N/A N/A,325.8746,#N/A N/A,0.378,#N/A N/A,#N/A N/A,#N/A N/A,44.82,#N/A N/A,#N/A N/A,#N/A N/A,9054.14,508595647,16055.88,209325791,1835.3,568
2022-08-11,24260,695,1872.5,419,1297.14,#N/A N/A,24216.28,#N/A N/A,1902.555,#N/A N/A,327.3928,#N/A N/A,0.3813,#N/A N/A,#N/A N/A,#N/A N/A,43.35,#N/A N/A,#N/A N/A,#N/A N/A,8898.84,523109239,15730.86,198675243,1826.6,1918
2022-08-10,23660,724,1796,258,1261.64,#N/A N/A,23904.94,#N/A N/A,1843,#N/A N/A,327.4461,#N/A N/A,0.3788,#N/A N/A,#N/A N/A,#N/A N/A,42.05,#N/A N/A,#N/A N/A,#N/A N/A,8902.72,603251537,15831.1,255904079,1833,1596
2022-08-09,23070,481,1663,297,1202.82,#N/A N/A,23144.84,#N/A N/A,1696.988,#N/A N/A,322.81,#N/A N/A,0.3679,#N/A N/A,#N/A N/A,#N/A N/A,40.3262,#N/A N/A,#N/A N/A,#N/A N/A,8716.75,527734636,15392.72,215022121,1831.3,931
2022-08-08,23990,459,1764.5,262,1260.98,#N/A N/A,24072.39,#N/A N/A,1797.565,#N/A N/A,329.4595,#N/A N/A,0.3832,#N/A N/A,#N/A N/A,#N/A N/A,43.0721,#N/A N/A,#N/A N/A,#N/A N/A,8753.39,532468335,15570.88,202650696,1824.1,1687
2022-08-05,22985,544,1666.5,271,1189.59,#N/A N/A,22985.34,#N/A N/A,1679.653,#N/A N/A,313.7509,#N/A N/A,0.3715,#N/A N/A,#N/A N/A,#N/A N/A,40.2438,#N/A N/A,#N/A N/A,#N/A N/A,8764.08,542444702,15628.31,215155408,1810.3,2037
2022-08-04,22470,470,1572,203,1145.78,#N/A N/A,22513.58,#N/A N/A,1591.305,#N/A N/A,310.896,#N/A N/A,0.3688,#N/A N/A,#N/A N/A,#N/A N/A,38.3875,#N/A N/A,#N/A N/A,#N/A N/A,8777.23,579958906,15747.69,221921434,1825.7,1647
2022-08-03,23545,270,1641,228,1192.48,#N/A N/A,23327.08,#N/A N/A,1642.935,#N/A N/A,300.4868,#N/A N/A,0.3753,#N/A N/A,#N/A N/A,#N/A N/A,39.6194,#N/A N/A,#N/A N/A,#N/A N/A,8783.28,653186666,15677.16,285041725,1795.4,1823
2022-08-02,23010,443,1621.5,209,1173.84,#N/A N/A,23029.66,#N/A N/A,1652.01,#N/A N/A,285.244,#N/A N/A,0.3752,#N/A N/A,#N/A N/A,#N/A N/A,41.4,#N/A N/A,#N/A N/A,#N/A N/A,8647.91,585426955,15261.19,215502339,1809.3,2471
2022-08-01,23055,525,1611,610,1171.46,#N/A N/A,23129.11,#N/A N/A,1627.655,#N/A N/A,280.893,#N/A N/A,0.3775,#N/A N/A,#N/A N/A,#N/A N/A,41.33,#N/A N/A,#N/A N/A,#N/A N/A,8705.87,614462306,15307.54,226527075,1807.2,1069
2022-07-29,24020,7464,1715.5,5253,1224.7,#N/A N/A,23951.94,#N/A N/A,1733.136,#N/A N/A,296.169,#N/A N/A,0.3696,#N/A N/A,#N/A N/A,#N/A N/A,42.2856,#N/A N/A,#N/A N/A,#N/A N/A,8730.46,990186880,15316.04,340240111,1801.4,3485
2022-07-28,23955,8974,1720,4081,1219.42,#N/A N/A,24033.74,#N/A N/A,1757.547,#N/A N/A,278.665,#N/A N/A,0.3756,#N/A N/A,#N/A N/A,#N/A N/A,43.735,#N/A N/A,#N/A N/A,#N/A N/A,8607.24,640030686,15042.52,258451392,1788.8,37236
2022-07-27,22840,6806,1578.5,3425,1140.5,#N/A N/A,22784.97,#N/A N/A,1601.432,#N/A N/A,268.3069,#N/A N/A,0.3536,#N/A N/A,#N/A N/A,#N/A N/A,39.51,#N/A N/A,#N/A N/A,#N/A N/A,8503.02,682004735,14904.33,305069425,1757.6,144865
2022-07-26,20950,6888,1351.5,1329,1011.11,#N/A N/A,20985.62,#N/A N/A,1380.461,#N/A N/A,244.6315,#N/A N/A,0.332,#N/A N/A,#N/A N/A,#N/A N/A,35.44,#N/A N/A,#N/A N/A,#N/A N/A,8286.19,574718014,14295.72,231244989,1756.2,147367
2022-07-25,21935,4534,1483,1584,1082.55,#N/A N/A,22171.68,#N/A N/A,1522.835,#N/A N/A,254.004,#N/A N/A,0.3471,#N/A N/A,#N/A N/A,#N/A N/A,38.78,#N/A N/A,#N/A N/A,#N/A N/A,8382.88,520141281,14581.14,190387506,1757.6,160719
2022-07-22,22630,1300,1515.5,604,1117.35,#N/A N/A,22605.38,#N/A N/A,1526.945,#N/A N/A,262.938,#N/A N/A,0.3563,#N/A N/A,#N/A N/A,#N/A N/A,40.5,#N/A N/A,#N/A N/A,#N/A N/A,8371.87,594322444,14661.63,236220970,1765.9,200622
2022-07-21,23270,1072,1567.5,353,1153.32,#N/A N/A,23123.88,#N/A N/A,1585.297,#N/A N/A,264.4665,#N/A N/A,0.3668,#N/A N/A,#N/A N/A,#N/A N/A,43.2383,#N/A N/A,#N/A N/A,#N/A N/A,8450.64,633920961,14925.31,222530255,1751.9,248875
2022-07-20,23725,923,1537,180,1154.48,#N/A N/A,23258.12,#N/A N/A,1521.01,#N/A N/A,259.854,#N/A N/A,0.3591,#N/A N/A,#N/A N/A,#N/A N/A,42.261,#N/A N/A,#N/A N/A,#N/A N/A,8367.37,621376460,14712.74,239934023,1738.7,174466
2022-07-19,23485,1196,1550,240,1164.38,#N/A N/A,23304.71,#N/A N/A,1559.328,#N/A N/A,270.911,#N/A N/A,0.3715,#N/A N/A,#N/A N/A,#N/A N/A,45.445,#N/A N/A,#N/A N/A,#N/A N/A,8318.2,659890407,14487.72,267462338,1749.2,131771
2022-07-18,21645,992,1457,251,1080.9,#N/A N/A,21487.97,#N/A N/A,1471.31,#N/A N/A,256.424,#N/A N/A,0.3556,#N/A N/A,#N/A N/A,#N/A N/A,40.11,#N/A N/A,#N/A N/A,#N/A N/A,8094.23,593561439,14047.84,231321676,1748.7,157535
2022-07-15,21225,329,1253.5,144,995.06,#N/A N/A,20926.53,#N/A N/A,1256.219,#N/A N/A,238.7926,#N/A N/A,0.3326,#N/A N/A,#N/A N/A,#N/A N/A,37.79,#N/A N/A,#N/A N/A,#N/A N/A,8162.5,722839300,14173.35,264087463,1742.1,176797
2022-07-14,20655,671,1180.5,89,958.7,#N/A N/A,20667.93,#N/A N/A,1192.875,#N/A N/A,238.4418,#N/A N/A,0.3295,#N/A N/A,#N/A N/A,#N/A N/A,36.8275,#N/A N/A,#N/A N/A,#N/A N/A,8008.71,579289857,13918.8,204899263,1744.3,266354
2022-07-13,19660,681,1061.5,213,886.65,#N/A N/A,19657.01,#N/A N/A,1075.677,#N/A N/A,224.726,#N/A N/A,0.3176,#N/A N/A,#N/A N/A,#N/A N/A,33.55,#N/A N/A,#N/A N/A,#N/A N/A,8031.76,560882002,13871.64,204200212,1774,300550
2022-07-12,19380,425,1025.5,161,870.23,#N/A N/A,19443.28,#N/A N/A,1046.252,#N/A N/A,222.19,#N/A N/A,0.3114,#N/A N/A,#N/A N/A,#N/A N/A,33.1224,#N/A N/A,#N/A N/A,#N/A N/A,8067.56,583507688,13891.11,209025075,1763.3,255170
2022-07-11,20520,455,1126,129,929.82,#N/A N/A,20409.54,#N/A N/A,1137.398,#N/A N/A,230.106,#N/A N/A,0.3233,#N/A N/A,#N/A N/A,#N/A N/A,34.9654,#N/A N/A,#N/A N/A,#N/A N/A,8142.68,506095661,14027.47,199039601,1770.2,171902
2022-07-08,21820,777,1227,97,995.93,#N/A N/A,21846.53,#N/A N/A,1243.207,#N/A N/A,242.3479,#N/A N/A,0.3455,#N/A N/A,#N/A N/A,#N/A N/A,38.7475,#N/A N/A,#N/A N/A,#N/A N/A,8237.5,484507487,14341.38,175460380,1780.8,189178
2022-07-07,21900,1009,1233.5,42,1000.28,#N/A N/A,21610.58,#N/A N/A,1237.725,#N/A N/A,241.6526,#N/A N/A,0.3401,#N/A N/A,#N/A N/A,#N/A N/A,38.49,#N/A N/A,#N/A N/A,#N/A N/A,8243.69,596928101,14321.29,224342558,1778.2,151256
2022-07-06,20335,585,1137.5,47,931.4,#N/A N/A,20380,#N/A N/A,1160.64,#N/A N/A,238.214,#N/A N/A,0.3281,#N/A N/A,#N/A N/A,#N/A N/A,36.3523,#N/A N/A,#N/A N/A,#N/A N/A,8121.21,615703520,14017.91,205643765,1775,258824
2022-07-05,20440,1172,1133,109,929.5,#N/A N/A,20441.63,#N/A N/A,1153.578,#N/A N/A,232.265,#N/A N/A,0.3259,#N/A N/A,#N/A N/A,#N/A N/A,35.83,#N/A N/A,#N/A N/A,#N/A N/A,8092.15,669970316,13931.94,246866944,1802.4,310369
2022-07-04,19365,1326,1051,35,877.19,#N/A N/A,19755.85,#N/A N/A,1120.312,#N/A N/A,227.2645,#N/A N/A,0.3235,#N/A N/A,#N/A N/A,#N/A N/A,35.0449,#N/A N/A,#N/A N/A,#N/A N/A,8077.89,605698751,13698.72,223803885,1840,249489
2022-07-01,19365,1326,1051,35,877.19,#N/A N/A,19406.69,#N/A N/A,1067.762,#N/A N/A,218.068,#N/A N/A,0.3166,#N/A N/A,#N/A N/A,#N/A N/A,33.23,#N/A N/A,#N/A N/A,#N/A N/A,8077.89,605698751,13698.72,223803885,1840,249489
2022-06-30,18835,10284,1001.5,7712,851.65,#N/A N/A,18731.3,#N/A N/A,1010.475,#N/A N/A,210.756,#N/A N/A,0.3168,#N/A N/A,#N/A N/A,#N/A N/A,31.6022,#N/A N/A,#N/A N/A,#N/A N/A,7993.43,846482439,13601.82,293262525,1845.8,328
2022-06-29,20260,6703,1102.5,5208,915.67,#N/A N/A,20197.75,#N/A N/A,1108.245,#N/A N/A,220.762,#N/A N/A,0.3322,#N/A N/A,#N/A N/A,#N/A N/A,34.2609,#N/A N/A,#N/A N/A,#N/A N/A,8062.72,536713686,13784.2,191386468,1855.4,173
2022-06-28,20250,5868,1140,4642,935.35,#N/A N/A,20247.7,#N/A N/A,1160.315,#N/A N/A,232.035,#N/A N/A,0.3415,#N/A N/A,#N/A N/A,#N/A N/A,36.32,#N/A N/A,#N/A N/A,#N/A N/A,8067.56,613334223,13759.35,244852184,1859.2,391
2022-06-27,20875,5894,1181.5,5011,968.23,#N/A N/A,20898.65,#N/A N/A,1201.77,#N/A N/A,233.697,#N/A N/A,0.3548,#N/A N/A,#N/A N/A,#N/A N/A,38.72,#N/A N/A,#N/A N/A,#N/A N/A,8233.42,605653122,14197.36,218461287,1862.7,581
2022-06-24,21330,7037,1212.5,7055,998.49,#N/A N/A,21183.82,#N/A N/A,1218.353,#N/A N/A,237.5,#N/A N/A,0.3624,#N/A N/A,#N/A N/A,#N/A N/A,40.9533,#N/A N/A,#N/A N/A,#N/A N/A,8257.72,1203366613,14312.76,428246555,1868.7,566
2022-06-23,20975,7558,1110,2015,946.26,#N/A N/A,20795.38,#N/A N/A,1134.55,#N/A N/A,228.0083,#N/A N/A,0.3315,#N/A N/A,#N/A N/A,#N/A N/A,37.6574,#N/A N/A,#N/A N/A,#N/A N/A,8012.68,651222924,13830.18,231742773,1868,228
2022-06-22,20195,7636,1053.5,2413,902.19,#N/A N/A,19857.05,#N/A N/A,1047.825,#N/A N/A,214.153,#N/A N/A,0.321,#N/A N/A,#N/A N/A,#N/A N/A,34.1958,#N/A N/A,#N/A N/A,#N/A N/A,7936.67,741292745,13629.23,240493236,1876.9,529
2022-06-21,20980,8036,1109.5,2699,940,#N/A N/A,20838.45,#N/A N/A,1121.52,#N/A N/A,219.773,#N/A N/A,0.3271,#N/A N/A,#N/A N/A,#N/A N/A,36.1756,#N/A N/A,#N/A N/A,#N/A N/A,7946.89,795205668,13651.75,277684598,1877.1,416
2022-06-20,20585,2982,1063.5,556,897.67,#N/A N/A,20427.23,#N/A N/A,1119.775,#N/A N/A,215.8995,#N/A N/A,0.3223,#N/A N/A,#N/A N/A,#N/A N/A,35.0248,#N/A N/A,#N/A N/A,#N/A N/A,7756.59,2161936243,13317.7,648860880,1878.2,477
2022-06-17,20585,2982,1063.5,556,897.67,#N/A N/A,20630.54,#N/A N/A,1093.723,#N/A N/A,216.411,#N/A N/A,0.3204,#N/A N/A,#N/A N/A,#N/A N/A,31.635,#N/A N/A,#N/A N/A,#N/A N/A,7756.59,2161936243,13317.7,648860880,1878.2,477
2022-06-16,20875,1717,1080,603,904.57,#N/A N/A,20677.24,#N/A N/A,1098.232,#N/A N/A,214.119,#N/A N/A,0.3176,#N/A N/A,#N/A N/A,#N/A N/A,31.03,#N/A N/A,#N/A N/A,#N/A N/A,7739.39,893345264,13154.08,326830225,1888.3,984
2022-06-15,21735,2700,1159.5,672,956.78,#N/A N/A,21640.29,#N/A N/A,1178.305,#N/A N/A,221.445,#N/A N/A,0.3255,#N/A N/A,#N/A N/A,#N/A N/A,31.72,#N/A N/A,#N/A N/A,#N/A N/A,7998.62,818290184,13705.18,285661432,1858,1030
2022-06-14,22225,2571,1192,285,951.3,#N/A N/A,21966.38,#N/A N/A,1187.74,#N/A N/A,220.154,#N/A N/A,0.3148,#N/A N/A,#N/A N/A,#N/A N/A,29.0637,#N/A N/A,#N/A N/A,#N/A N/A,7883.34,709747806,13371.72,240240130,1852.2,1372
2022-06-13,23220,2242,1212.5,275,968.84,#N/A N/A,23209.61,#N/A N/A,1240.038,#N/A N/A,226.66,#N/A N/A,0.3199,#N/A N/A,#N/A N/A,#N/A N/A,28.6024,#N/A N/A,#N/A N/A,#N/A N/A,7910.43,844701200,13341.98,341265608,1870.9,729
2022-06-10,29045,907,1653.5,343,1253.73,#N/A N/A,29177.39,#N/A N/A,1676.995,#N/A N/A,286.17,#N/A N/A,0.383,#N/A N/A,#N/A N/A,#N/A N/A,37.77,#N/A N/A,#N/A N/A,#N/A N/A,8229.43,701847225,13985.54,283103772,1914.4,1151
2022-06-09,30055,267,1769.5,43,1327.72,#N/A N/A,30161.34,#N/A N/A,1793.495,#N/A N/A,289.301,#N/A N/A,0.3998,#N/A N/A,#N/A N/A,#N/A N/A,40,#N/A N/A,#N/A N/A,#N/A N/A,8475.91,576523171,14502,224928708,1891.8,343
2022-06-08,30215,861,1779,22,1329.12,#N/A N/A,30179.77,#N/A N/A,1795.32,#N/A N/A,288.5023,#N/A N/A,0.4005,#N/A N/A,#N/A N/A,#N/A N/A,38.8469,#N/A N/A,#N/A N/A,#N/A N/A,8681.68,494409660,14909.6,196576553,1895.3,173
2022-06-07,31190,1048,1832.5,127,1359.74,#N/A N/A,31330.81,#N/A N/A,1844.225,#N/A N/A,292.007,#N/A N/A,0.413,#N/A N/A,#N/A N/A,#N/A N/A,40.5672,#N/A N/A,#N/A N/A,#N/A N/A,8776.09,543992416,15023.6,191888350,1890.9,620
2022-06-06,31630,665,1852.5,88,1370.74,#N/A N/A,31438.72,#N/A N/A,1860.138,#N/A N/A,294.3291,#N/A N/A,0.4013,#N/A N/A,#N/A N/A,#N/A N/A,42.09,#N/A N/A,#N/A N/A,#N/A N/A,8693.06,483437955,14891.02,199952721,1882.5,313
2022-06-03,29670,282,1736,39,1285.79,#N/A N/A,29640.5,#N/A N/A,1758.04,#N/A N/A,297.155,#N/A N/A,0.3892,#N/A N/A,#N/A N/A,#N/A N/A,38.2775,#N/A N/A,#N/A N/A,#N/A N/A,8665.8,506051939,14829.89,218999676,1889,573
2022-06-02,30440,485,1812,32,1330.13,#N/A N/A,30225.18,#N/A N/A,1822.847,#N/A N/A,304.723,#N/A N/A,0.4,#N/A N/A,#N/A N/A,#N/A N/A,40.426,#N/A N/A,#N/A N/A,#N/A N/A,8809.18,556442461,15237.46,238098124,1910.1,700
2022-06-01,30190,902,1810,50,1325.67,#N/A N/A,29621.61,#N/A N/A,1791.54,#N/A N/A,299.749,#N/A N/A,0.3945,#N/A N/A,#N/A N/A,#N/A N/A,40.61,#N/A N/A,#N/A N/A,#N/A N/A,8648.28,588790984,14828.31,207234285,1887.5,1227
2022-05-31,31810,14873,1925,8771,1406.07,#N/A N/A,31788.28,#N/A N/A,1951.664,#N/A N/A,319.8235,#N/A N/A,0.4196,#N/A N/A,#N/A N/A,#N/A N/A,45.76,#N/A N/A,#N/A N/A,#N/A N/A,8712.6,1495412071,14937.99,418759848,1886.9,4073
